seller_id,seller_name,rating
28897,seller_28897,1
28898,seller_28898,3
28899,seller_28899,5
28900,seller_28900,2
28901,seller_28901,5
28902,seller_28902,5
28903,seller_28903,4
28904,seller_28904,4
28905,seller_28905,3
28906,seller_28906,4
28907,seller_28907,4
28908,seller_28908,3
28909,seller_28909,2
28910,seller_28910,1
28911,seller_28911,1
28912,seller_28912,2
28913,seller_28913,3
28914,seller_28914,2
28915,seller_28915,4
28916,seller_28916,1
28917,seller_28917,5
28918,seller_28918,3
28919,seller_28919,3
28920,seller_28920,1
28921,seller_28921,1
28922,seller_28922,5
28923,seller_28923,5
28924,seller_28924,3
28925,seller_28925,1
28926,seller_28926,4
28927,seller_28927,1
28928,seller_28928,1
28929,seller_28929,1
28930,seller_28930,3
28931,seller_28931,1
28932,seller_28932,5
28933,seller_28933,1
28934,seller_28934,3
28935,seller_28935,3
28936,seller_28936,2
28937,seller_28937,1
28938,seller_28938,1
28939,seller_28939,2
28940,seller_28940,4
28941,seller_28941,5
28942,seller_28942,5
28943,seller_28943,5
28944,seller_28944,1
28945,seller_28945,5
28946,seller_28946,2
28947,seller_28947,4
28948,seller_28948,3
28949,seller_28949,2
28950,seller_28950,3
28951,seller_28951,2
28952,seller_28952,3
28953,seller_28953,3
28954,seller_28954,3
28955,seller_28955,1
28956,seller_28956,1
28957,seller_28957,4
28958,seller_28958,1
28959,seller_28959,2
28960,seller_28960,5
28961,seller_28961,2
28962,seller_28962,1
28963,seller_28963,2
28964,seller_28964,2
28965,seller_28965,3
28966,seller_28966,5
28967,seller_28967,5
28968,seller_28968,1
28969,seller_28969,4
28970,seller_28970,3
28971,seller_28971,3
28972,seller_28972,3
28973,seller_28973,1
28974,seller_28974,2
28975,seller_28975,3
28976,seller_28976,3
28977,seller_28977,2
28978,seller_28978,4
28979,seller_28979,1
28980,seller_28980,2
28981,seller_28981,4
28982,seller_28982,5
28983,seller_28983,1
28984,seller_28984,2
28985,seller_28985,1
28986,seller_28986,2
28987,seller_28987,3
28988,seller_28988,1
28989,seller_28989,1
28990,seller_28990,4
28991,seller_28991,3
28992,seller_28992,5
28993,seller_28993,4
28994,seller_28994,3
28995,seller_28995,3
28996,seller_28996,2
28997,seller_28997,1
28998,seller_28998,5
28999,seller_28999,1
29000,seller_29000,5
29001,seller_29001,2
29002,seller_29002,5
29003,seller_29003,2
29004,seller_29004,3
29005,seller_29005,4
29006,seller_29006,5
29007,seller_29007,3
29008,seller_29008,3
29009,seller_29009,4
29010,seller_29010,2
29011,seller_29011,4
29012,seller_29012,1
29013,seller_29013,3
29014,seller_29014,1
29015,seller_29015,2
29016,seller_29016,2
29017,seller_29017,1
29018,seller_29018,5
29019,seller_29019,1
29020,seller_29020,1
29021,seller_29021,1
29022,seller_29022,3
29023,seller_29023,5
29024,seller_29024,1
29025,seller_29025,1
29026,seller_29026,1
29027,seller_29027,5
29028,seller_29028,2
29029,seller_29029,5
29030,seller_29030,3
29031,seller_29031,1
29032,seller_29032,1
29033,seller_29033,4
29034,seller_29034,1
29035,seller_29035,1
29036,seller_29036,2
29037,seller_29037,2
29038,seller_29038,3
29039,seller_29039,3
29040,seller_29040,4
29041,seller_29041,5
29042,seller_29042,5
29043,seller_29043,1
29044,seller_29044,3
29045,seller_29045,2
29046,seller_29046,3
29047,seller_29047,5
29048,seller_29048,5
29049,seller_29049,2
29050,seller_29050,4
29051,seller_29051,3
29052,seller_29052,1
29053,seller_29053,3
29054,seller_29054,1
29055,seller_29055,4
29056,seller_29056,1
29057,seller_29057,5
29058,seller_29058,2
29059,seller_29059,3
29060,seller_29060,4
29061,seller_29061,2
29062,seller_29062,2
29063,seller_29063,4
29064,seller_29064,3
29065,seller_29065,2
29066,seller_29066,1
29067,seller_29067,4
29068,seller_29068,3
29069,seller_29069,3
29070,seller_29070,4
29071,seller_29071,2
29072,seller_29072,5
29073,seller_29073,1
29074,seller_29074,3
29075,seller_29075,1
29076,seller_29076,1
29077,seller_29077,1
29078,seller_29078,1
29079,seller_29079,1
29080,seller_29080,1
29081,seller_29081,3
29082,seller_29082,1
29083,seller_29083,2
29084,seller_29084,1
29085,seller_29085,3
29086,seller_29086,5
29087,seller_29087,1
29088,seller_29088,5
29089,seller_29089,1
29090,seller_29090,1
29091,seller_29091,1
29092,seller_29092,5
29093,seller_29093,3
29094,seller_29094,2
29095,seller_29095,3
29096,seller_29096,5
29097,seller_29097,3
29098,seller_29098,1
29099,seller_29099,2
29100,seller_29100,2
29101,seller_29101,5
29102,seller_29102,1
29103,seller_29103,5
29104,seller_29104,2
29105,seller_29105,5
29106,seller_29106,4
29107,seller_29107,1
29108,seller_29108,1
29109,seller_29109,3
29110,seller_29110,4
29111,seller_29111,3
29112,seller_29112,5
29113,seller_29113,4
29114,seller_29114,3
29115,seller_29115,1
29116,seller_29116,3
29117,seller_29117,5
29118,seller_29118,4
29119,seller_29119,4
29120,seller_29120,5
29121,seller_29121,3
29122,seller_29122,3
29123,seller_29123,4
29124,seller_29124,3
29125,seller_29125,3
29126,seller_29126,5
29127,seller_29127,1
29128,seller_29128,3
29129,seller_29129,2
29130,seller_29130,1
29131,seller_29131,5
29132,seller_29132,3
29133,seller_29133,2
29134,seller_29134,2
29135,seller_29135,2
29136,seller_29136,1
29137,seller_29137,4
29138,seller_29138,4
29139,seller_29139,2
29140,seller_29140,3
29141,seller_29141,4
29142,seller_29142,5
29143,seller_29143,5
29144,seller_29144,2
29145,seller_29145,5
29146,seller_29146,5
29147,seller_29147,1
29148,seller_29148,1
29149,seller_29149,1
29150,seller_29150,2
29151,seller_29151,3
29152,seller_29152,2
29153,seller_29153,3
29154,seller_29154,1
29155,seller_29155,5
29156,seller_29156,4
29157,seller_29157,3
29158,seller_29158,4
29159,seller_29159,4
29160,seller_29160,4
29161,seller_29161,2
29162,seller_29162,5
29163,seller_29163,4
29164,seller_29164,1
29165,seller_29165,4
29166,seller_29166,3
29167,seller_29167,2
29168,seller_29168,5
29169,seller_29169,1
29170,seller_29170,1
29171,seller_29171,5
29172,seller_29172,3
29173,seller_29173,5
29174,seller_29174,4
29175,seller_29175,3
29176,seller_29176,1
29177,seller_29177,1
29178,seller_29178,5
29179,seller_29179,1
29180,seller_29180,2
29181,seller_29181,5
29182,seller_29182,3
29183,seller_29183,1
29184,seller_29184,5
29185,seller_29185,2
29186,seller_29186,3
29187,seller_29187,4
29188,seller_29188,3
29189,seller_29189,3
29190,seller_29190,1
29191,seller_29191,3
29192,seller_29192,3
29193,seller_29193,2
29194,seller_29194,2
29195,seller_29195,1
29196,seller_29196,2
29197,seller_29197,5
29198,seller_29198,5
29199,seller_29199,5
29200,seller_29200,1
29201,seller_29201,1
29202,seller_29202,3
29203,seller_29203,3
29204,seller_29204,3
29205,seller_29205,2
29206,seller_29206,4
29207,seller_29207,4
29208,seller_29208,3
29209,seller_29209,3
29210,seller_29210,1
29211,seller_29211,4
29212,seller_29212,3
29213,seller_29213,4
29214,seller_29214,2
29215,seller_29215,1
29216,seller_29216,3
29217,seller_29217,5
29218,seller_29218,3
29219,seller_29219,4
29220,seller_29220,2
29221,seller_29221,1
29222,seller_29222,1
29223,seller_29223,5
29224,seller_29224,3
29225,seller_29225,2
29226,seller_29226,2
29227,seller_29227,2
29228,seller_29228,2
29229,seller_29229,2
29230,seller_29230,4
29231,seller_29231,2
29232,seller_29232,3
29233,seller_29233,1
29234,seller_29234,1
29235,seller_29235,5
29236,seller_29236,4
29237,seller_29237,5
29238,seller_29238,5
29239,seller_29239,1
29240,seller_29240,3
29241,seller_29241,3
29242,seller_29242,5
29243,seller_29243,3
29244,seller_29244,2
29245,seller_29245,4
29246,seller_29246,2
29247,seller_29247,4
29248,seller_29248,1
29249,seller_29249,3
29250,seller_29250,3
29251,seller_29251,4
29252,seller_29252,4
29253,seller_29253,5
29254,seller_29254,5
29255,seller_29255,1
29256,seller_29256,4
29257,seller_29257,4
29258,seller_29258,5
29259,seller_29259,3
29260,seller_29260,1
29261,seller_29261,2
29262,seller_29262,1
29263,seller_29263,5
29264,seller_29264,5
29265,seller_29265,5
29266,seller_29266,4
29267,seller_29267,5
29268,seller_29268,4
29269,seller_29269,1
29270,seller_29270,2
29271,seller_29271,1
29272,seller_29272,1
29273,seller_29273,2
29274,seller_29274,3
29275,seller_29275,2
29276,seller_29276,4
29277,seller_29277,4
29278,seller_29278,3
29279,seller_29279,2
29280,seller_29280,1
29281,seller_29281,5
29282,seller_29282,2
29283,seller_29283,5
29284,seller_29284,1
29285,seller_29285,4
29286,seller_29286,1
29287,seller_29287,2
29288,seller_29288,5
29289,seller_29289,4
29290,seller_29290,1
29291,seller_29291,3
29292,seller_29292,3
29293,seller_29293,5
29294,seller_29294,4
29295,seller_29295,4
29296,seller_29296,3
29297,seller_29297,2
29298,seller_29298,4
29299,seller_29299,3
29300,seller_29300,3
29301,seller_29301,1
29302,seller_29302,3
29303,seller_29303,4
29304,seller_29304,3
29305,seller_29305,3
29306,seller_29306,5
29307,seller_29307,5
29308,seller_29308,4
29309,seller_29309,1
29310,seller_29310,5
29311,seller_29311,3
29312,seller_29312,1
29313,seller_29313,4
29314,seller_29314,3
29315,seller_29315,2
29316,seller_29316,4
29317,seller_29317,4
29318,seller_29318,4
29319,seller_29319,3
29320,seller_29320,2
29321,seller_29321,5
29322,seller_29322,2
29323,seller_29323,1
29324,seller_29324,1
29325,seller_29325,3
29326,seller_29326,2
29327,seller_29327,5
29328,seller_29328,3
29329,seller_29329,2
29330,seller_29330,5
29331,seller_29331,3
29332,seller_29332,1
29333,seller_29333,4
29334,seller_29334,2
29335,seller_29335,1
29336,seller_29336,4
29337,seller_29337,1
29338,seller_29338,1
29339,seller_29339,2
29340,seller_29340,3
29341,seller_29341,1
29342,seller_29342,1
29343,seller_29343,5
29344,seller_29344,3
29345,seller_29345,3
29346,seller_29346,5
29347,seller_29347,5
29348,seller_29348,2
29349,seller_29349,4
29350,seller_29350,4
29351,seller_29351,5
29352,seller_29352,1
29353,seller_29353,3
29354,seller_29354,2
29355,seller_29355,1
29356,seller_29356,5
29357,seller_29357,2
29358,seller_29358,4
29359,seller_29359,1
29360,seller_29360,4
29361,seller_29361,2
29362,seller_29362,4
29363,seller_29363,2
29364,seller_29364,1
29365,seller_29365,4
29366,seller_29366,5
29367,seller_29367,2
29368,seller_29368,3
29369,seller_29369,1
29370,seller_29370,4
29371,seller_29371,3
29372,seller_29372,5
29373,seller_29373,4
29374,seller_29374,2
29375,seller_29375,5
29376,seller_29376,1
29377,seller_29377,3
29378,seller_29378,1
29379,seller_29379,1
29380,seller_29380,5
29381,seller_29381,5
29382,seller_29382,3
29383,seller_29383,3
29384,seller_29384,2
29385,seller_29385,4
29386,seller_29386,1
29387,seller_29387,4
29388,seller_29388,2
29389,seller_29389,4
29390,seller_29390,2
29391,seller_29391,2
29392,seller_29392,4
29393,seller_29393,3
29394,seller_29394,2
29395,seller_29395,5
29396,seller_29396,5
29397,seller_29397,1
29398,seller_29398,4
29399,seller_29399,4
29400,seller_29400,3
29401,seller_29401,3
29402,seller_29402,2
29403,seller_29403,3
29404,seller_29404,2
29405,seller_29405,4
29406,seller_29406,5
29407,seller_29407,1
29408,seller_29408,5
29409,seller_29409,1
29410,seller_29410,1
29411,seller_29411,1
29412,seller_29412,2
29413,seller_29413,4
29414,seller_29414,5
29415,seller_29415,2
29416,seller_29416,2
29417,seller_29417,3
29418,seller_29418,3
29419,seller_29419,3
29420,seller_29420,3
29421,seller_29421,3
29422,seller_29422,2
29423,seller_29423,5
29424,seller_29424,1
29425,seller_29425,2
29426,seller_29426,3
29427,seller_29427,2
29428,seller_29428,2
29429,seller_29429,2
29430,seller_29430,1
29431,seller_29431,5
29432,seller_29432,2
29433,seller_29433,3
29434,seller_29434,5
29435,seller_29435,5
29436,seller_29436,5
29437,seller_29437,5
29438,seller_29438,5
29439,seller_29439,2
29440,seller_29440,4
29441,seller_29441,4
29442,seller_29442,3
29443,seller_29443,2
29444,seller_29444,1
29445,seller_29445,5
29446,seller_29446,5
29447,seller_29447,4
29448,seller_29448,2
29449,seller_29449,1
29450,seller_29450,5
29451,seller_29451,4
29452,seller_29452,4
29453,seller_29453,3
29454,seller_29454,2
29455,seller_29455,3
29456,seller_29456,5
29457,seller_29457,4
29458,seller_29458,4
29459,seller_29459,4
29460,seller_29460,1
29461,seller_29461,2
29462,seller_29462,5
29463,seller_29463,2
29464,seller_29464,2
29465,seller_29465,5
29466,seller_29466,1
29467,seller_29467,5
29468,seller_29468,4
29469,seller_29469,1
29470,seller_29470,3
29471,seller_29471,3
29472,seller_29472,1
29473,seller_29473,3
29474,seller_29474,5
29475,seller_29475,5
29476,seller_29476,2
29477,seller_29477,2
29478,seller_29478,3
29479,seller_29479,5
29480,seller_29480,1
29481,seller_29481,4
29482,seller_29482,2
29483,seller_29483,4
29484,seller_29484,5
29485,seller_29485,1
29486,seller_29486,2
29487,seller_29487,5
29488,seller_29488,3
29489,seller_29489,1
29490,seller_29490,4
29491,seller_29491,1
29492,seller_29492,4
29493,seller_29493,4
29494,seller_29494,4
29495,seller_29495,1
29496,seller_29496,1
29497,seller_29497,1
29498,seller_29498,3
29499,seller_29499,3
29500,seller_29500,4
29501,seller_29501,4
29502,seller_29502,4
29503,seller_29503,1
29504,seller_29504,1
29505,seller_29505,2
29506,seller_29506,1
29507,seller_29507,1
29508,seller_29508,4
29509,seller_29509,3
29510,seller_29510,1
29511,seller_29511,1
29512,seller_29512,5
29513,seller_29513,5
29514,seller_29514,2
29515,seller_29515,5
29516,seller_29516,1
29517,seller_29517,1
29518,seller_29518,4
29519,seller_29519,2
29520,seller_29520,2
29521,seller_29521,2
29522,seller_29522,5
29523,seller_29523,1
29524,seller_29524,5
29525,seller_29525,3
29526,seller_29526,4
29527,seller_29527,3
29528,seller_29528,3
29529,seller_29529,5
29530,seller_29530,2
29531,seller_29531,5
29532,seller_29532,5
29533,seller_29533,3
29534,seller_29534,4
29535,seller_29535,5
29536,seller_29536,2
29537,seller_29537,5
29538,seller_29538,2
29539,seller_29539,4
29540,seller_29540,3
29541,seller_29541,1
29542,seller_29542,3
29543,seller_29543,3
29544,seller_29544,5
29545,seller_29545,5
29546,seller_29546,5
29547,seller_29547,5
29548,seller_29548,2
29549,seller_29549,1
29550,seller_29550,1
29551,seller_29551,3
29552,seller_29552,1
29553,seller_29553,2
29554,seller_29554,5
29555,seller_29555,3
29556,seller_29556,3
29557,seller_29557,4
29558,seller_29558,3
29559,seller_29559,5
29560,seller_29560,5
29561,seller_29561,3
29562,seller_29562,4
29563,seller_29563,2
29564,seller_29564,3
29565,seller_29565,1
29566,seller_29566,3
29567,seller_29567,2
29568,seller_29568,2
29569,seller_29569,1
29570,seller_29570,4
29571,seller_29571,2
29572,seller_29572,3
29573,seller_29573,4
29574,seller_29574,2
29575,seller_29575,2
29576,seller_29576,5
29577,seller_29577,2
29578,seller_29578,2
29579,seller_29579,5
29580,seller_29580,3
29581,seller_29581,1
29582,seller_29582,1
29583,seller_29583,1
29584,seller_29584,4
29585,seller_29585,5
29586,seller_29586,3
29587,seller_29587,4
29588,seller_29588,1
29589,seller_29589,4
29590,seller_29590,1
29591,seller_29591,5
29592,seller_29592,3
29593,seller_29593,5
29594,seller_29594,3
29595,seller_29595,1
29596,seller_29596,1
29597,seller_29597,4
29598,seller_29598,3
29599,seller_29599,2
29600,seller_29600,2
29601,seller_29601,5
29602,seller_29602,5
29603,seller_29603,3
29604,seller_29604,3
29605,seller_29605,2
29606,seller_29606,3
29607,seller_29607,3
29608,seller_29608,4
29609,seller_29609,5
29610,seller_29610,5
29611,seller_29611,5
29612,seller_29612,4
29613,seller_29613,2
29614,seller_29614,3
29615,seller_29615,1
29616,seller_29616,1
29617,seller_29617,4
29618,seller_29618,1
29619,seller_29619,2
29620,seller_29620,3
29621,seller_29621,5
29622,seller_29622,1
29623,seller_29623,2
29624,seller_29624,1
29625,seller_29625,1
29626,seller_29626,1
29627,seller_29627,5
29628,seller_29628,2
29629,seller_29629,3
29630,seller_29630,4
29631,seller_29631,5
29632,seller_29632,5
29633,seller_29633,4
29634,seller_29634,2
29635,seller_29635,5
29636,seller_29636,3
29637,seller_29637,1
29638,seller_29638,4
29639,seller_29639,5
29640,seller_29640,4
29641,seller_29641,2
29642,seller_29642,2
29643,seller_29643,5
29644,seller_29644,3
29645,seller_29645,4
29646,seller_29646,2
29647,seller_29647,5
29648,seller_29648,5
29649,seller_29649,2
29650,seller_29650,5
29651,seller_29651,1
29652,seller_29652,5
29653,seller_29653,2
29654,seller_29654,2
29655,seller_29655,5
29656,seller_29656,5
29657,seller_29657,4
29658,seller_29658,1
29659,seller_29659,1
29660,seller_29660,1
29661,seller_29661,2
29662,seller_29662,3
29663,seller_29663,3
29664,seller_29664,2
29665,seller_29665,2
29666,seller_29666,5
29667,seller_29667,3
29668,seller_29668,2
29669,seller_29669,2
29670,seller_29670,2
29671,seller_29671,3
29672,seller_29672,1
29673,seller_29673,4
29674,seller_29674,1
29675,seller_29675,2
29676,seller_29676,4
29677,seller_29677,5
29678,seller_29678,2
29679,seller_29679,1
29680,seller_29680,3
29681,seller_29681,4
29682,seller_29682,3
29683,seller_29683,2
29684,seller_29684,2
29685,seller_29685,4
29686,seller_29686,4
29687,seller_29687,2
29688,seller_29688,1
29689,seller_29689,5
29690,seller_29690,1
29691,seller_29691,3
29692,seller_29692,4
29693,seller_29693,3
29694,seller_29694,3
29695,seller_29695,5
29696,seller_29696,2
29697,seller_29697,1
29698,seller_29698,5
29699,seller_29699,4
29700,seller_29700,3
29701,seller_29701,3
29702,seller_29702,5
29703,seller_29703,3
29704,seller_29704,1
29705,seller_29705,5
29706,seller_29706,1
29707,seller_29707,4
29708,seller_29708,5
29709,seller_29709,3
29710,seller_29710,1
29711,seller_29711,1
29712,seller_29712,4
29713,seller_29713,5
29714,seller_29714,4
29715,seller_29715,3
29716,seller_29716,5
29717,seller_29717,1
29718,seller_29718,5
29719,seller_29719,1
29720,seller_29720,3
29721,seller_29721,2
29722,seller_29722,5
29723,seller_29723,2
29724,seller_29724,3
29725,seller_29725,1
29726,seller_29726,3
29727,seller_29727,1
29728,seller_29728,1
29729,seller_29729,5
29730,seller_29730,5
29731,seller_29731,5
29732,seller_29732,3
29733,seller_29733,5
29734,seller_29734,2
29735,seller_29735,2
29736,seller_29736,4
29737,seller_29737,4
29738,seller_29738,4
29739,seller_29739,1
29740,seller_29740,5
29741,seller_29741,3
29742,seller_29742,3
29743,seller_29743,1
29744,seller_29744,3
29745,seller_29745,4
29746,seller_29746,1
29747,seller_29747,4
29748,seller_29748,5
29749,seller_29749,3
29750,seller_29750,5
29751,seller_29751,2
29752,seller_29752,2
29753,seller_29753,5
29754,seller_29754,2
29755,seller_29755,2
29756,seller_29756,1
29757,seller_29757,1
29758,seller_29758,4
29759,seller_29759,5
29760,seller_29760,5
29761,seller_29761,1
29762,seller_29762,5
29763,seller_29763,2
29764,seller_29764,4
29765,seller_29765,3
29766,seller_29766,2
29767,seller_29767,5
29768,seller_29768,4
29769,seller_29769,5
29770,seller_29770,1
29771,seller_29771,2
29772,seller_29772,5
29773,seller_29773,4
29774,seller_29774,4
29775,seller_29775,4
29776,seller_29776,2
29777,seller_29777,4
29778,seller_29778,1
29779,seller_29779,3
29780,seller_29780,5
29781,seller_29781,2
29782,seller_29782,4
29783,seller_29783,5
29784,seller_29784,5
29785,seller_29785,5
29786,seller_29786,3
29787,seller_29787,1
29788,seller_29788,4
29789,seller_29789,3
29790,seller_29790,3
29791,seller_29791,5
29792,seller_29792,3
29793,seller_29793,1
29794,seller_29794,2
29795,seller_29795,1
29796,seller_29796,2
29797,seller_29797,1
29798,seller_29798,2
29799,seller_29799,2
29800,seller_29800,2
29801,seller_29801,1
29802,seller_29802,5
29803,seller_29803,3
29804,seller_29804,2
29805,seller_29805,2
29806,seller_29806,2
29807,seller_29807,3
29808,seller_29808,2
29809,seller_29809,5
29810,seller_29810,3
29811,seller_29811,3
29812,seller_29812,4
29813,seller_29813,3
29814,seller_29814,1
29815,seller_29815,2
29816,seller_29816,3
29817,seller_29817,2
29818,seller_29818,4
29819,seller_29819,2
29820,seller_29820,4
29821,seller_29821,1
29822,seller_29822,3
29823,seller_29823,5
29824,seller_29824,2
29825,seller_29825,2
29826,seller_29826,5
29827,seller_29827,5
29828,seller_29828,5
29829,seller_29829,1
29830,seller_29830,5
29831,seller_29831,3
29832,seller_29832,5
29833,seller_29833,3
29834,seller_29834,3
29835,seller_29835,2
29836,seller_29836,2
29837,seller_29837,5
29838,seller_29838,1
29839,seller_29839,5
29840,seller_29840,3
29841,seller_29841,3
29842,seller_29842,4
29843,seller_29843,5
29844,seller_29844,5
29845,seller_29845,3
29846,seller_29846,3
29847,seller_29847,5
29848,seller_29848,5
29849,seller_29849,3
29850,seller_29850,4
29851,seller_29851,4
29852,seller_29852,1
29853,seller_29853,4
29854,seller_29854,1
29855,seller_29855,3
29856,seller_29856,3
29857,seller_29857,5
29858,seller_29858,5
29859,seller_29859,5
29860,seller_29860,2
29861,seller_29861,5
29862,seller_29862,3
29863,seller_29863,2
29864,seller_29864,3
29865,seller_29865,5
29866,seller_29866,5
29867,seller_29867,4
29868,seller_29868,5
29869,seller_29869,1
29870,seller_29870,1
29871,seller_29871,5
29872,seller_29872,3
29873,seller_29873,3
29874,seller_29874,5
29875,seller_29875,2
29876,seller_29876,1
29877,seller_29877,5
29878,seller_29878,4
29879,seller_29879,4
29880,seller_29880,4
29881,seller_29881,3
29882,seller_29882,5
29883,seller_29883,1
29884,seller_29884,4
29885,seller_29885,4
29886,seller_29886,3
29887,seller_29887,4
29888,seller_29888,3
29889,seller_29889,5
29890,seller_29890,1
29891,seller_29891,4
29892,seller_29892,4
29893,seller_29893,1
29894,seller_29894,3
29895,seller_29895,3
29896,seller_29896,5
29897,seller_29897,3
29898,seller_29898,3
29899,seller_29899,1
29900,seller_29900,3
29901,seller_29901,2
29902,seller_29902,2
29903,seller_29903,5
29904,seller_29904,5
29905,seller_29905,1
29906,seller_29906,2
29907,seller_29907,1
29908,seller_29908,2
29909,seller_29909,3
29910,seller_29910,2
29911,seller_29911,4
29912,seller_29912,1
29913,seller_29913,1
29914,seller_29914,4
29915,seller_29915,2
29916,seller_29916,4
29917,seller_29917,4
29918,seller_29918,5
29919,seller_29919,5
29920,seller_29920,1
29921,seller_29921,2
29922,seller_29922,5
29923,seller_29923,3
29924,seller_29924,2
29925,seller_29925,1
29926,seller_29926,3
29927,seller_29927,4
29928,seller_29928,1
29929,seller_29929,4
29930,seller_29930,3
29931,seller_29931,1
29932,seller_29932,2
29933,seller_29933,1
29934,seller_29934,3
29935,seller_29935,3
29936,seller_29936,5
29937,seller_29937,2
29938,seller_29938,2
29939,seller_29939,3
29940,seller_29940,4
29941,seller_29941,3
29942,seller_29942,2
29943,seller_29943,4
29944,seller_29944,1
29945,seller_29945,5
29946,seller_29946,2
29947,seller_29947,2
29948,seller_29948,3
29949,seller_29949,4
29950,seller_29950,4
29951,seller_29951,5
29952,seller_29952,3
29953,seller_29953,4
29954,seller_29954,2
29955,seller_29955,1
29956,seller_29956,4
29957,seller_29957,4
29958,seller_29958,2
29959,seller_29959,1
29960,seller_29960,2
29961,seller_29961,5
29962,seller_29962,5
29963,seller_29963,2
29964,seller_29964,3
29965,seller_29965,3
29966,seller_29966,1
29967,seller_29967,4
29968,seller_29968,1
29969,seller_29969,4
29970,seller_29970,1
29971,seller_29971,4
29972,seller_29972,4
29973,seller_29973,2
29974,seller_29974,3
29975,seller_29975,4
29976,seller_29976,3
29977,seller_29977,1
29978,seller_29978,5
29979,seller_29979,4
29980,seller_29980,4
29981,seller_29981,4
29982,seller_29982,2
29983,seller_29983,1
29984,seller_29984,5
29985,seller_29985,1
29986,seller_29986,4
29987,seller_29987,1
29988,seller_29988,4
29989,seller_29989,2
29990,seller_29990,3
29991,seller_29991,1
29992,seller_29992,1
29993,seller_29993,5
29994,seller_29994,1
29995,seller_29995,2
29996,seller_29996,3
29997,seller_29997,5
29998,seller_29998,2
29999,seller_29999,2
30000,seller_30000,4
30001,seller_30001,1
30002,seller_30002,2
30003,seller_30003,2
30004,seller_30004,1
30005,seller_30005,4
30006,seller_30006,1
30007,seller_30007,2
30008,seller_30008,5
30009,seller_30009,5
30010,seller_30010,4
30011,seller_30011,3
30012,seller_30012,1
30013,seller_30013,4
30014,seller_30014,2
30015,seller_30015,4
30016,seller_30016,3
30017,seller_30017,5
30018,seller_30018,4
30019,seller_30019,1
30020,seller_30020,4
30021,seller_30021,5
30022,seller_30022,1
30023,seller_30023,4
30024,seller_30024,3
30025,seller_30025,2
30026,seller_30026,3
30027,seller_30027,3
30028,seller_30028,1
30029,seller_30029,2
30030,seller_30030,4
30031,seller_30031,1
30032,seller_30032,4
30033,seller_30033,4
30034,seller_30034,1
30035,seller_30035,2
30036,seller_30036,1
30037,seller_30037,4
30038,seller_30038,2
30039,seller_30039,4
30040,seller_30040,4
30041,seller_30041,1
30042,seller_30042,3
30043,seller_30043,1
30044,seller_30044,5
30045,seller_30045,2
30046,seller_30046,4
30047,seller_30047,1
30048,seller_30048,4
30049,seller_30049,3
30050,seller_30050,2
30051,seller_30051,3
30052,seller_30052,1
30053,seller_30053,1
30054,seller_30054,5
30055,seller_30055,3
30056,seller_30056,3
30057,seller_30057,4
30058,seller_30058,5
30059,seller_30059,5
30060,seller_30060,2
30061,seller_30061,3
30062,seller_30062,5
30063,seller_30063,1
30064,seller_30064,2
30065,seller_30065,3
30066,seller_30066,4
30067,seller_30067,4
30068,seller_30068,5
30069,seller_30069,3
30070,seller_30070,2
30071,seller_30071,4
30072,seller_30072,1
30073,seller_30073,3
30074,seller_30074,5
30075,seller_30075,5
30076,seller_30076,3
30077,seller_30077,3
30078,seller_30078,3
30079,seller_30079,5
30080,seller_30080,5
30081,seller_30081,1
30082,seller_30082,3
30083,seller_30083,2
30084,seller_30084,2
30085,seller_30085,2
30086,seller_30086,3
30087,seller_30087,4
30088,seller_30088,3
30089,seller_30089,5
30090,seller_30090,2
30091,seller_30091,2
30092,seller_30092,4
30093,seller_30093,5
30094,seller_30094,2
30095,seller_30095,4
30096,seller_30096,5
30097,seller_30097,5
30098,seller_30098,2
30099,seller_30099,2
30100,seller_30100,1
30101,seller_30101,1
30102,seller_30102,4
30103,seller_30103,3
30104,seller_30104,4
30105,seller_30105,2
30106,seller_30106,4
30107,seller_30107,4
30108,seller_30108,3
30109,seller_30109,3
30110,seller_30110,1
30111,seller_30111,4
30112,seller_30112,2
30113,seller_30113,5
30114,seller_30114,2
30115,seller_30115,1
30116,seller_30116,2
30117,seller_30117,4
30118,seller_30118,1
30119,seller_30119,2
30120,seller_30120,1
30121,seller_30121,5
30122,seller_30122,3
30123,seller_30123,1
30124,seller_30124,2
30125,seller_30125,4
30126,seller_30126,3
30127,seller_30127,1
30128,seller_30128,3
30129,seller_30129,2
30130,seller_30130,4
30131,seller_30131,3
30132,seller_30132,1
30133,seller_30133,4
30134,seller_30134,2
30135,seller_30135,1
30136,seller_30136,5
30137,seller_30137,4
30138,seller_30138,1
30139,seller_30139,3
30140,seller_30140,4
30141,seller_30141,1
30142,seller_30142,3
30143,seller_30143,3
30144,seller_30144,3
30145,seller_30145,3
30146,seller_30146,5
30147,seller_30147,4
30148,seller_30148,4
30149,seller_30149,1
30150,seller_30150,3
30151,seller_30151,2
30152,seller_30152,3
30153,seller_30153,3
30154,seller_30154,5
30155,seller_30155,1
30156,seller_30156,4
30157,seller_30157,3
30158,seller_30158,2
30159,seller_30159,3
30160,seller_30160,5
30161,seller_30161,3
30162,seller_30162,3
30163,seller_30163,3
30164,seller_30164,5
30165,seller_30165,4
30166,seller_30166,5
30167,seller_30167,4
